category,scientific_name,conservation_status,common_names,park_name,observations
Vascular Plant,Valeriana acutiloba var. pubicarpa,Least Concern,"Hairyfruit Valeriana, Hairyfruit Valerian",Bryce,123
Vascular Plant,Linnaea borealis var. longiflora,Least Concern,Longtube Twinflower,Yosemite,176
Vascular Plant,Linnaea borealis var. longiflora,Least Concern,Longtube Twinflower,Great Smoky Mountains,96
Vascular Plant,Linnaea borealis var. longiflora,Least Concern,Longtube Twinflower,Yellowstone,240
Vascular Plant,Linnaea borealis var. longiflora,Least Concern,Longtube Twinflower,Bryce,96
Vascular Plant,Symphoricarpos oreophilus var. utahensis,Least Concern,Utah Snowberry,Bryce,117
Vascular Plant,Symphoricarpos oreophilus var. utahensis,Least Concern,Utah Snowberry,Great Smoky Mountains,80
Vascular Plant,Symphoricarpos oreophilus var. utahensis,Least Concern,Utah Snowberry,Yosemite,129
Vascular Plant,Symphoricarpos oreophilus var. utahensis,Least Concern,Utah Snowberry,Yellowstone,256
Vascular Plant,Symphoricarpos occidentalis,Least Concern,"Western Snowberry, Wolfberry",Yosemite,141
Vascular Plant,Symphoricarpos occidentalis,Least Concern,"Western Snowberry, Wolfberry",Yellowstone,237
Vascular Plant,Symphoricarpos occidentalis,Least Concern,"Western Snowberry, Wolfberry",Bryce,104
Vascular Plant,Symphoricarpos occidentalis,Least Concern,"Western Snowberry, Wolfberry",Great Smoky Mountains,87
Vascular Plant,Symphoricarpos albus var. laevigatus,Least Concern,Common Snowberry,Great Smoky Mountains,92
Vascular Plant,Symphoricarpos albus var. laevigatus,Least Concern,Common Snowberry,Yosemite,123
Vascular Plant,Symphoricarpos albus var. laevigatus,Least Concern,Common Snowberry,Bryce,90
Vascular Plant,Symphoricarpos albus var. laevigatus,Least Concern,Common Snowberry,Yellowstone,234
Vascular Plant,Lonicera utahensis,Least Concern,Utah Honeysuckle,Yellowstone,254
Vascular Plant,Lonicera utahensis,Least Concern,Utah Honeysuckle,Great Smoky Mountains,54
Vascular Plant,Lonicera utahensis,Least Concern,Utah Honeysuckle,Yosemite,160
Vascular Plant,Lonicera utahensis,Least Concern,Utah Honeysuckle,Bryce,98
Vascular Plant,Lonicera involucrata,Least Concern,"Bearberry Honeysuckle, Twinberry Honeysuckle",Yosemite,129
Vascular Plant,Lonicera involucrata,Least Concern,"Bearberry Honeysuckle, Twinberry Honeysuckle",Great Smoky Mountains,79
Vascular Plant,Lonicera involucrata,Least Concern,"Bearberry Honeysuckle, Twinberry Honeysuckle",Yellowstone,280
Vascular Plant,Lonicera involucrata,Least Concern,"Bearberry Honeysuckle, Twinberry Honeysuckle",Bryce,95
Vascular Plant,Valeriana dioica var. sylvatica,Least Concern,"Woods Valerian, Woods Valeriana",Yellowstone,254
Vascular Plant,Valeriana dioica var. sylvatica,Least Concern,"Woods Valerian, Woods Valeriana",Great Smoky Mountains,74
Vascular Plant,Valeriana dioica var. sylvatica,Least Concern,"Woods Valerian, Woods Valeriana",Yosemite,160
Vascular Plant,Valeriana dioica var. sylvatica,Least Concern,"Woods Valerian, Woods Valeriana",Bryce,99
Vascular Plant,Lonicera caerulea,Least Concern,"Fly Honeysuckle, Sweetberry Honeysuckle, Blue Honeysuckle",Yosemite,127
Vascular Plant,Lonicera caerulea,Least Concern,"Fly Honeysuckle, Sweetberry Honeysuckle, Blue Honeysuckle",Yellowstone,260
Vascular Plant,Lonicera caerulea,Least Concern,"Fly Honeysuckle, Sweetberry Honeysuckle, Blue Honeysuckle",Great Smoky Mountains,68
Vascular Plant,Lonicera caerulea,Least Concern,"Fly Honeysuckle, Sweetberry Honeysuckle, Blue Honeysuckle",Bryce,94
Vascular Plant,Sambucus racemosa var. melanocarpa,Least Concern,"Rocky Mountain Elder, Red Elderberry, Black Elderberry",Yellowstone,200
Vascular Plant,Sambucus racemosa var. melanocarpa,Least Concern,"Rocky Mountain Elder, Red Elderberry, Black Elderberry",Bryce,62
Vascular Plant,Sambucus racemosa var. melanocarpa,Least Concern,"Rocky Mountain Elder, Red Elderberry, Black Elderberry",Yosemite,163
Vascular Plant,Sambucus racemosa var. melanocarpa,Least Concern,"Rocky Mountain Elder, Red Elderberry, Black Elderberry",Great Smoky Mountains,73
Vascular Plant,Adoxa moschatellina,Least Concern,Muskroot,Great Smoky Mountains,86
Vascular Plant,Adoxa moschatellina,Least Concern,Muskroot,Yosemite,155
Vascular Plant,Adoxa moschatellina,Least Concern,Muskroot,Bryce,121
Vascular Plant,Adoxa moschatellina,Least Concern,Muskroot,Yellowstone,250
Vascular Plant,Mentzelia montana,Least Concern,"Variegatedbract Blazingstar, Variegated-Bract Blazingstar, Mountain Blazingstar",Yellowstone,280
Vascular Plant,Mentzelia montana,Least Concern,"Variegatedbract Blazingstar, Variegated-Bract Blazingstar, Mountain Blazingstar",Bryce,101
Vascular Plant,Mentzelia montana,Least Concern,"Variegatedbract Blazingstar, Variegated-Bract Blazingstar, Mountain Blazingstar",Yosemite,173
Vascular Plant,Mentzelia montana,Least Concern,"Variegatedbract Blazingstar, Variegated-Bract Blazingstar, Mountain Blazingstar",Great Smoky Mountains,67
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Least Concern,Smoothstem Blazingstar,Yosemite,123
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Least Concern,Smoothstem Blazingstar,Bryce,130
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Least Concern,Smoothstem Blazingstar,Great Smoky Mountains,83
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Least Concern,Smoothstem Blazingstar,Yellowstone,262
Vascular Plant,Mentzelia dispersa,Least Concern,"Nevada Blazingstar, Bushy Blazingstar, Scattered Blazingstar",Yosemite,127
Vascular Plant,Mentzelia dispersa,Least Concern,"Nevada Blazingstar, Bushy Blazingstar, Scattered Blazingstar",Great Smoky Mountains,67
Vascular Plant,Mentzelia dispersa,Least Concern,"Nevada Blazingstar, Bushy Blazingstar, Scattered Blazingstar",Bryce,147
Vascular Plant,Mentzelia dispersa,Least Concern,"Nevada Blazingstar, Bushy Blazingstar, Scattered Blazingstar",Yellowstone,273
Vascular Plant,Mentzelia decapetala,Least Concern,"Tenpetal Blazingstar, Gumbo-Lily, Evening Starflower, Tenpetal Mentzelia, Tenpetal Stickleaf",Yosemite,131
Vascular Plant,Mentzelia decapetala,Least Concern,"Tenpetal Blazingstar, Gumbo-Lily, Evening Starflower, Tenpetal Mentzelia, Tenpetal Stickleaf",Bryce,70
Vascular Plant,Mentzelia decapetala,Least Concern,"Tenpetal Blazingstar, Gumbo-Lily, Evening Starflower, Tenpetal Mentzelia, Tenpetal Stickleaf",Yellowstone,233
Vascular Plant,Mentzelia decapetala,Least Concern,"Tenpetal Blazingstar, Gumbo-Lily, Evening Starflower, Tenpetal Mentzelia, Tenpetal Stickleaf",Great Smoky Mountains,58
Vascular Plant,Mentzelia albicaulis,Least Concern,"Whitestem Stickleaf, White Blazingstar, White-Stemmed Evening-Star, Whitestem Blazingstar",Yosemite,121
Vascular Plant,Mentzelia albicaulis,Least Concern,"Whitestem Stickleaf, White Blazingstar, White-Stemmed Evening-Star, Whitestem Blazingstar",Bryce,96
Vascular Plant,Mentzelia albicaulis,Least Concern,"Whitestem Stickleaf, White Blazingstar, White-Stemmed Evening-Star, Whitestem Blazingstar",Great Smoky Mountains,105
Vascular Plant,Mentzelia albicaulis,Least Concern,"Whitestem Stickleaf, White Blazingstar, White-Stemmed Evening-Star, Whitestem Blazingstar",Yellowstone,244
Vascular Plant,Cornus canadensis,Least Concern,"Canadian Bunchberry, Bunchberry Dogwood",Bryce,89
Vascular Plant,Cornus canadensis,Least Concern,"Canadian Bunchberry, Bunchberry Dogwood",Yellowstone,233
Vascular Plant,Cornus canadensis,Least Concern,"Canadian Bunchberry, Bunchberry Dogwood",Yosemite,130
Vascular Plant,Cornus canadensis,Least Concern,"Canadian Bunchberry, Bunchberry Dogwood",Great Smoky Mountains,98
Vascular Plant,Viburnum edule,Least Concern,Squashberry,Yosemite,136
Vascular Plant,Viburnum edule,Least Concern,Squashberry,Great Smoky Mountains,61
Vascular Plant,Viburnum edule,Least Concern,Squashberry,Yellowstone,221
Vascular Plant,Viburnum edule,Least Concern,Squashberry,Bryce,116
Vascular Plant,Valeriana edulis var. edulis,Least Concern,Tobacco Root,Bryce,94
Vascular Plant,Valeriana edulis var. edulis,Least Concern,Tobacco Root,Yellowstone,245
Vascular Plant,Valeriana edulis var. edulis,Least Concern,Tobacco Root,Great Smoky Mountains,85
Vascular Plant,Valeriana edulis var. edulis,Least Concern,Tobacco Root,Yosemite,178
Vascular Plant,Valeriana occidentalis,Least Concern,"Western Valeriana, Small-Flower Valerian, Western Valerian",Yosemite,154
Vascular Plant,Valeriana occidentalis,Least Concern,"Western Valeriana, Small-Flower Valerian, Western Valerian",Great Smoky Mountains,43
Vascular Plant,Valeriana occidentalis,Least Concern,"Western Valeriana, Small-Flower Valerian, Western Valerian",Bryce,83
Vascular Plant,Valeriana occidentalis,Least Concern,"Western Valeriana, Small-Flower Valerian, Western Valerian",Yellowstone,264
Vascular Plant,Vaccinium scoparium,Least Concern,"Grouseberry, Grouse Whortleberry, Littleleaf Huckleberry, Red Alpine Blueberry",Yellowstone,229
Vascular Plant,Vaccinium scoparium,Least Concern,"Grouseberry, Grouse Whortleberry, Littleleaf Huckleberry, Red Alpine Blueberry",Bryce,119
Vascular Plant,Vaccinium scoparium,Least Concern,"Grouseberry, Grouse Whortleberry, Littleleaf Huckleberry, Red Alpine Blueberry",Yosemite,156
Vascular Plant,Vaccinium scoparium,Least Concern,"Grouseberry, Grouse Whortleberry, Littleleaf Huckleberry, Red Alpine Blueberry",Great Smoky Mountains,70
Vascular Plant,Vaccinium myrtillus var. oreophilum,Least Concern,Whortleberry,Great Smoky Mountains,95
Vascular Plant,Vaccinium myrtillus var. oreophilum,Least Concern,Whortleberry,Yosemite,134
Vascular Plant,Vaccinium myrtillus var. oreophilum,Least Concern,Whortleberry,Bryce,78
Vascular Plant,Vaccinium myrtillus var. oreophilum,Least Concern,Whortleberry,Yellowstone,278
Vascular Plant,Vaccinium membranaceum,Least Concern,"Mountain Bilberry, Thinleaf Huckleberry",Yosemite,163
Vascular Plant,Vaccinium membranaceum,Least Concern,"Mountain Bilberry, Thinleaf Huckleberry",Bryce,94
Vascular Plant,Vaccinium membranaceum,Least Concern,"Mountain Bilberry, Thinleaf Huckleberry",Great Smoky Mountains,73
Vascular Plant,Vaccinium membranaceum,Least Concern,"Mountain Bilberry, Thinleaf Huckleberry",Yellowstone,245
Vascular Plant,Vaccinium cespitosum,Least Concern,"Dwarf Blueberry, Dwarf Bilberry",Great Smoky Mountains,87
Vascular Plant,Vaccinium cespitosum,Least Concern,"Dwarf Blueberry, Dwarf Bilberry",Bryce,111
Vascular Plant,Vaccinium cespitosum,Least Concern,"Dwarf Blueberry, Dwarf Bilberry",Yellowstone,217
Vascular Plant,Vaccinium cespitosum,Least Concern,"Dwarf Blueberry, Dwarf Bilberry",Yosemite,172
Vascular Plant,Pyrola minor,Least Concern,"Lesser Wintergreen, Snowline Wintergreen",Yosemite,145
Vascular Plant,Pyrola minor,Least Concern,"Lesser Wintergreen, Snowline Wintergreen",Great Smoky Mountains,76
Vascular Plant,Pyrola minor,Least Concern,"Lesser Wintergreen, Snowline Wintergreen",Yellowstone,252
Vascular Plant,Pyrola minor,Least Concern,"Lesser Wintergreen, Snowline Wintergreen",Bryce,118
Vascular Plant,Pterospora andromedea,Least Concern,"Giant Bird's Nest, Woodland Pinedrops, Giant Pinedrops",Bryce,81
Vascular Plant,Pterospora andromedea,Least Concern,"Giant Bird's Nest, Woodland Pinedrops, Giant Pinedrops",Great Smoky Mountains,45
Vascular Plant,Pterospora andromedea,Least Concern,"Giant Bird's Nest, Woodland Pinedrops, Giant Pinedrops",Yosemite,145
Vascular Plant,Pterospora andromedea,Least Concern,"Giant Bird's Nest, Woodland Pinedrops, Giant Pinedrops",Yellowstone,262
Vascular Plant,Phyllodoce empetriformis,Least Concern,"Red Mountainheath, Mountain Heath, Pink Mountainheath",Great Smoky Mountains,106
Vascular Plant,Phyllodoce empetriformis,Least Concern,"Red Mountainheath, Mountain Heath, Pink Mountainheath",Bryce,134
Vascular Plant,Phyllodoce empetriformis,Least Concern,"Red Mountainheath, Mountain Heath, Pink Mountainheath",Yosemite,189
Vascular Plant,Phyllodoce empetriformis,Least Concern,"Red Mountainheath, Mountain Heath, Pink Mountainheath",Yellowstone,236
Vascular Plant,Orthilia secunda,Least Concern,"One-Sided Wintergreen, Sidebells Wintergreen",Bryce,106
Vascular Plant,Orthilia secunda,Least Concern,"One-Sided Wintergreen, Sidebells Wintergreen",Yosemite,133
Vascular Plant,Orthilia secunda,Least Concern,"One-Sided Wintergreen, Sidebells Wintergreen",Great Smoky Mountains,72
Vascular Plant,Orthilia secunda,Least Concern,"One-Sided Wintergreen, Sidebells Wintergreen",Yellowstone,246
Vascular Plant,Moneses uniflora,Least Concern,"Single Delight, One-Flowered Shinleaf, One-Flowered Wintergreen, Woodnymph",Great Smoky Mountains,105
Vascular Plant,Moneses uniflora,Least Concern,"Single Delight, One-Flowered Shinleaf, One-Flowered Wintergreen, Woodnymph",Yellowstone,286
Vascular Plant,Moneses uniflora,Least Concern,"Single Delight, One-Flowered Shinleaf, One-Flowered Wintergreen, Woodnymph",Yosemite,161
Vascular Plant,Moneses uniflora,Least Concern,"Single Delight, One-Flowered Shinleaf, One-Flowered Wintergreen, Woodnymph",Bryce,99
Vascular Plant,Ledum glandulosum,Least Concern,"Western Labrador Tea, Glandular Labrador Tea",Yosemite,121
Vascular Plant,Ledum glandulosum,Least Concern,"Western Labrador Tea, Glandular Labrador Tea",Bryce,143
Vascular Plant,Ledum glandulosum,Least Concern,"Western Labrador Tea, Glandular Labrador Tea",Great Smoky Mountains,69
Vascular Plant,Ledum glandulosum,Least Concern,"Western Labrador Tea, Glandular Labrador Tea",Yellowstone,217
Vascular Plant,Kalmia microphylla,Least Concern,"Alpine Bog Laurel, Alpine Laurel",Bryce,108
Vascular Plant,Kalmia microphylla,Least Concern,"Alpine Bog Laurel, Alpine Laurel",Yellowstone,238
Vascular Plant,Kalmia microphylla,Least Concern,"Alpine Bog Laurel, Alpine Laurel",Yosemite,148
Vascular Plant,Kalmia microphylla,Least Concern,"Alpine Bog Laurel, Alpine Laurel",Great Smoky Mountains,94
Vascular Plant,Gaultheria humifusa,Least Concern,"Western Wintergreen, Alpine Spicywintergreen",Bryce,70
Vascular Plant,Gaultheria humifusa,Least Concern,"Western Wintergreen, Alpine Spicywintergreen",Yosemite,144
Vascular Plant,Gaultheria humifusa,Least Concern,"Western Wintergreen, Alpine Spicywintergreen",Great Smoky Mountains,106
Vascular Plant,Gaultheria humifusa,Least Concern,"Western Wintergreen, Alpine Spicywintergreen",Yellowstone,225
Vascular Plant,Arctostaphylos uva-ursi,Least Concern,"Kinnikinnick, Bearberry Manzanita, Bearberry, Mealberry",Yosemite,154
Vascular Plant,Arctostaphylos uva-ursi,Least Concern,"Kinnikinnick, Bearberry Manzanita, Bearberry, Mealberry",Bryce,123
Vascular Plant,Arctostaphylos uva-ursi,Least Concern,"Kinnikinnick, Bearberry Manzanita, Bearberry, Mealberry",Yellowstone,237
Vascular Plant,Arctostaphylos uva-ursi,Least Concern,"Kinnikinnick, Bearberry Manzanita, Bearberry, Mealberry",Great Smoky Mountains,53
Vascular Plant,Equisetum variegatum,Least Concern,"Variegated Scouring-Rush, Variegated Scouringrush, Variegated Horsetail",Yosemite,166
Vascular Plant,Equisetum variegatum,Least Concern,"Variegated Scouring-Rush, Variegated Scouringrush, Variegated Horsetail",Yellowstone,219
Vascular Plant,Equisetum variegatum,Least Concern,"Variegated Scouring-Rush, Variegated Scouringrush, Variegated Horsetail",Bryce,141
Vascular Plant,Equisetum variegatum,Least Concern,"Variegated Scouring-Rush, Variegated Scouringrush, Variegated Horsetail",Great Smoky Mountains,91
Vascular Plant,Equisetum scirpoides,Least Concern,Dwarf Scouringrush,Yellowstone,227
Vascular Plant,Equisetum scirpoides,Least Concern,Dwarf Scouringrush,Yosemite,144
Vascular Plant,Equisetum scirpoides,Least Concern,Dwarf Scouringrush,Bryce,88
Vascular Plant,Equisetum scirpoides,Least Concern,Dwarf Scouringrush,Great Smoky Mountains,108
Vascular Plant,Equisetum laevigatum,Least Concern,"Smooth Scouring-Rush, Smooth Scouringrush, Horsetail, Smooth Horsetail",Great Smoky Mountains,89
Vascular Plant,Equisetum laevigatum,Least Concern,"Smooth Scouring-Rush, Smooth Scouringrush, Horsetail, Smooth Horsetail",Bryce,111
Vascular Plant,Equisetum laevigatum,Least Concern,"Smooth Scouring-Rush, Smooth Scouringrush, Horsetail, Smooth Horsetail",Yellowstone,247
Vascular Plant,Equisetum laevigatum,Least Concern,"Smooth Scouring-Rush, Smooth Scouringrush, Horsetail, Smooth Horsetail",Yosemite,166
Vascular Plant,Equisetum fluviatile,Least Concern,"Water Horsetail, River Horsetail, Pipes",Yosemite,122
Vascular Plant,Equisetum fluviatile,Least Concern,"Water Horsetail, River Horsetail, Pipes",Great Smoky Mountains,56
Vascular Plant,Equisetum fluviatile,Least Concern,"Water Horsetail, River Horsetail, Pipes",Bryce,88
Vascular Plant,Equisetum fluviatile,Least Concern,"Water Horsetail, River Horsetail, Pipes",Yellowstone,253
Vascular Plant,Ceratophyllum demersum,Least Concern,"Coon's Tail, Common Hornwort, Coon's-Tail, Coontail, Hornwort",Bryce,117
Vascular Plant,Ceratophyllum demersum,Least Concern,"Coon's Tail, Common Hornwort, Coon's-Tail, Coontail, Hornwort",Great Smoky Mountains,67
Vascular Plant,Ceratophyllum demersum,Least Concern,"Coon's Tail, Common Hornwort, Coon's-Tail, Coontail, Hornwort",Yosemite,173
Vascular Plant,Ceratophyllum demersum,Least Concern,"Coon's Tail, Common Hornwort, Coon's-Tail, Coontail, Hornwort",Yellowstone,260
Vascular Plant,Gymnosteris parvula,Least Concern,Smallflower Gymnosteris,Yellowstone,267
Vascular Plant,Gymnosteris parvula,Least Concern,Smallflower Gymnosteris,Yosemite,146
Vascular Plant,Gymnosteris parvula,Least Concern,Smallflower Gymnosteris,Great Smoky Mountains,50
Vascular Plant,Gymnosteris parvula,Least Concern,Smallflower Gymnosteris,Bryce,142
Vascular Plant,Paxistima myrsinites,Least Concern,"Mountain Lover, Boxleaf, Oregon Boxleaf, Boxleaf Myrtle",Bryce,135
Vascular Plant,Paxistima myrsinites,Least Concern,"Mountain Lover, Boxleaf, Oregon Boxleaf, Boxleaf Myrtle",Yosemite,139
Vascular Plant,Paxistima myrsinites,Least Concern,"Mountain Lover, Boxleaf, Oregon Boxleaf, Boxleaf Myrtle",Yellowstone,216
Vascular Plant,Paxistima myrsinites,Least Concern,"Mountain Lover, Boxleaf, Oregon Boxleaf, Boxleaf Myrtle",Great Smoky Mountains,75
Vascular Plant,Parnassia palustris var. montanensis,Least Concern,"Mountain Grass Of Parnassus, Northern Grass-Of-Parnassus",Great Smoky Mountains,59
Vascular Plant,Parnassia palustris var. montanensis,Least Concern,"Mountain Grass Of Parnassus, Northern Grass-Of-Parnassus",Yellowstone,215
Vascular Plant,Parnassia palustris var. montanensis,Least Concern,"Mountain Grass Of Parnassus, Northern Grass-Of-Parnassus",Bryce,81
Vascular Plant,Parnassia palustris var. montanensis,Least Concern,"Mountain Grass Of Parnassus, Northern Grass-Of-Parnassus",Yosemite,131
Vascular Plant,Eriogonum umbellatum var. cladophorum,Least Concern,Sulphur-Flower Buckwheat,Great Smoky Mountains,62
Vascular Plant,Eriogonum umbellatum var. cladophorum,Least Concern,Sulphur-Flower Buckwheat,Yosemite,166
